train_loss,val_loss,train_acc,val_acc
0.7679275550663611,2.2429529043044107,79.39110070257611,28.922237380627557
0.34817007477166223,3.2055101349116346,94.87704918032787,28.922237380627557
0.26329130562462905,4.411929234638708,97.83372365339578,29.195088676671215
0.22821094748287066,3.1316211334192086,98.9168618266979,34.65211459754434
0.20742900355498742,2.5960174559896347,99.56088992974239,33.560709413369715
0.20156594542066722,2.3763788013146,99.7072599531616,36.69849931787176
0.19258026569313969,2.2611591490684395,99.91217798594847,37.92633015006821
0.19020158876021517,2.2194980254439995,99.85362997658079,41.06412005457026
0.19240850656875683,1.8400653561661058,99.7072599531616,46.52114597544338
0.19127753422327287,2.003567832553858,99.85362997658079,47.203274215552526
0.1854039295216634,1.6545394859079774,99.97072599531616,53.615279672578446
0.18686241581512558,1.310600765567847,99.88290398126463,64.80218281036835
0.18626597516709803,1.44167748707541,99.88290398126463,60.982264665757164
0.20008998111204465,1.022672677593049,99.59016393442623,69.98635743519782
0.20139125184934648,1.1138245694308782,99.44379391100702,71.75989085948159
0.1898930441998207,0.7157864790984098,99.7072599531616,78.85402455661665
0.19635422534769537,0.8855487820558952,99.56088992974239,76.6712141882674
0.19394435546856015,0.533944091969265,99.64871194379391,87.31241473396999
0.18499291477074947,0.40890823005816784,99.88290398126463,93.04229195088676
0.18032897153838737,0.6039709677312416,99.97072599531616,84.03819918144612
0.17774394608213975,0.34130090027844273,100.0,93.58799454297407
0.17731950817677677,0.2655004605264651,100.0,96.5893587994543
0.17644510088396853,0.26413164498210767,100.0,96.99863574351978
0.17657748168330004,0.2519876632895346,100.0,97.27148703956344
0.17591774994093026,0.2520524632150122,100.0,97.13506139154161
0.17571451984328465,0.24078247060879843,100.0,97.40791268758527
0.17568602843921136,0.23969556746996767,100.0,97.27148703956344
0.1756658022590767,0.24084161285000966,100.0,97.68076398362892
0.17526737686063423,0.23828662181778787,100.0,97.27148703956344
0.17508618900033293,0.24164855716010558,100.0,97.27148703956344
0.17497362217383866,0.24018366718194656,100.0,97.13506139154161
0.1749852594921684,0.23743861685996165,100.0,97.40791268758527
0.1748824321274456,0.23577989030014443,100.0,97.40791268758527
0.17480071192602922,0.23496900598479162,100.0,97.40791268758527
0.17472008020732666,0.23688365817883167,100.0,97.40791268758527
0.1748414983235701,0.23689723909307794,100.0,97.81718963165075
0.1748944383105852,0.23794941833855185,100.0,97.81718963165075
0.17475548344696992,0.24105197980003826,100.0,97.27148703956344
0.17466424817363327,0.23863152120806186,100.0,97.5443383356071
0.17473687315294278,0.23593559901841177,100.0,97.5443383356071
0.1746593498094858,0.23922825160488426,100.0,97.5443383356071
