train_loss,val_loss,train_acc,val_acc
0.8773129050569736,2.0214419242955164,74.7072599531616,40.518417462482944
0.4617030020340823,1.385754285209989,90.48594847775176,62.07366984993179
0.3775202483985686,0.957059564889697,93.8231850117096,70.3956343792633
0.3125017462625437,0.6497394118107357,96.01873536299766,83.4924965893588
0.2894010547661949,0.5414858093691067,96.51639344262296,87.99454297407912
0.2663258417428796,0.427302381920782,97.04332552693208,91.95088676671215
0.2543627638587907,0.39105632392966566,97.98009367681499,93.45156889495225
0.2516237055529476,0.40541987517520806,98.1264637002342,93.17871759890859
0.23975117745388308,0.350176495854396,98.33138173302108,94.6793997271487
0.242924694224878,0.3062547968972429,98.27283372365339,96.1800818553888
0.22030042387562557,0.27189840374344204,98.88758782201405,96.86221009549796
0.22305420843722948,0.2695817175292058,98.9168618266979,97.13506139154161
0.21789551856087858,0.26150295654715816,98.82903981264637,96.99863574351978
0.21897637188015834,0.23366827646837066,98.88758782201405,97.95361527967258
0.21680473761340774,0.23923359441318096,98.85831381733021,98.22646657571623
0.2051792176880937,0.23329386253311396,99.23887587822014,98.0900409276944
0.20172483423415058,0.22612660198305998,99.56088992974239,98.0900409276944
0.1983790533045695,0.22605573362575546,99.61943793911007,97.95361527967258
0.19547757506370544,0.21846234355259073,99.67798594847775,98.49931787175989
0.19355443629503807,0.22892801103780572,99.56088992974239,97.95361527967258
0.19365759644072844,0.22714097856824753,99.61943793911007,98.49931787175989
0.1944472646685339,0.21745064350462545,99.67798594847775,98.22646657571623
0.19403859170315138,0.2208234961938728,99.67798594847775,98.49931787175989
0.1893561772775315,0.21420444515603626,99.85362997658079,98.63574351978171
0.19211243675799225,0.22723732738263935,99.59016393442623,97.81718963165075
0.19399264538595212,0.20699993158102362,99.64871194379391,98.90859481582538
0.18855231993371485,0.203525445064451,99.76580796252928,98.90859481582538
0.18910750188369663,0.20675895967880342,99.73653395784544,99.04502046384721
0.18705222010612488,0.2056962787942379,99.73653395784544,98.77216916780355
0.1853612984510998,0.2018608705002159,99.82435597189695,98.90859481582538
0.18288629598025696,0.20024707291331167,99.94145199063232,99.04502046384721
0.1852375014883573,0.20340016728208626,99.79508196721312,98.90859481582538
0.18294729979870192,0.20426650003798175,99.85362997658079,98.77216916780355
0.18592373300910833,0.20690494659896763,99.79508196721312,98.77216916780355
0.18309358666177655,0.20620513881212368,99.94145199063232,98.77216916780355
0.18251508599980373,0.20546742064159207,99.91217798594847,98.77216916780355
0.1837046931582815,0.20478453276752612,99.85362997658079,98.77216916780355
0.1864093375987694,0.20481825655511748,99.7072599531616,98.77216916780355
