ensemble_id,ensemble_members,weights,feature_types,input_lengths,ensemble_size,val_accuracy,val_macro_f1,val_weighted_f1,n_val,test_accuracy,test_macro_f1,test_weighted_f1,n_test,val_inference_time_sec,val_inference_time_ms_per_sample,test_inference_time_sec,test_inference_time_ms_per_sample,ensemble_dir,val_per_class_metrics_path,test_per_class_metrics_path,val_confusion_matrix,test_confusion_matrix
1fd551501d2e,"[""wst1__resnet_small__ep40__seed0"", ""wst1__resnet_small__ep40__seed2""]",,"[""wst1"", ""wst1""]","[32000, 32000]",2,0.18144611186903137,0.038394919168591224,0.055732870389332965,733,0.18144611186903137,0.038394919168591224,0.055732870389332965,733,8.909339338999416,12.15462392769361,0.225733682000282,0.30795863847241745,ensemble_runs/wst1__resnet_small__ep40__seed0__PLUS__wst1__resnet_small__ep40__seed2,ensemble_runs/wst1__resnet_small__ep40__seed0__PLUS__wst1__resnet_small__ep40__seed2/per_class_metrics_val.json,ensemble_runs/wst1__resnet_small__ep40__seed0__PLUS__wst1__resnet_small__ep40__seed2/per_class_metrics_test.json,"[[0, 0, 37, 0, 0, 0, 0, 0], [0, 0, 28, 0, 0, 0, 0, 0], [0, 0, 133, 0, 0, 0, 0, 0], [0, 0, 76, 0, 0, 0, 0, 0], [0, 0, 54, 0, 0, 0, 0, 0], [0, 0, 91, 0, 0, 0, 0, 0], [0, 0, 212, 0, 0, 0, 0, 0], [0, 0, 102, 0, 0, 0, 0, 0]]","[[0, 0, 37, 0, 0, 0, 0, 0], [0, 0, 28, 0, 0, 0, 0, 0], [0, 0, 133, 0, 0, 0, 0, 0], [0, 0, 76, 0, 0, 0, 0, 0], [0, 0, 54, 0, 0, 0, 0, 0], [0, 0, 91, 0, 0, 0, 0, 0], [0, 0, 212, 0, 0, 0, 0, 0], [0, 0, 102, 0, 0, 0, 0, 0]]"
