ensemble_id,ensemble_members,weights,feature_types,input_lengths,ensemble_size,val_accuracy,val_macro_f1,val_weighted_f1,n_val,test_accuracy,test_macro_f1,test_weighted_f1,n_test,val_inference_time_sec,val_inference_time_ms_per_sample,test_inference_time_sec,test_inference_time_ms_per_sample,ensemble_dir,val_per_class_metrics_path,test_per_class_metrics_path,val_confusion_matrix,test_confusion_matrix
902345ddd100,"[""mel__mobilenetv3_small__ep40__seed0"", ""mel__mobilenetv3_small__ep40__seed1"", ""mel__mobilenetv3_small__ep40__seed2""]",,"[""mel"", ""mel"", ""mel""]","[32000, 32000, 32000]",3,0.9972714870395635,0.9962805395497439,0.9972637543757508,733,0.9959072305593452,0.9961626970709252,0.9959003722574207,733,2.661065229214728,3.630375483239738,2.285468153655529,3.1179647389570655,ensemble_runs/mel__mobilenetv3_small__ep40__seed0__PLUS__mel__mobilenetv3_small__ep40__seed1__PLUS__mel__mobilenetv3_small__ep40__seed2,ensemble_runs/mel__mobilenetv3_small__ep40__seed0__PLUS__mel__mobilenetv3_small__ep40__seed1__PLUS__mel__mobilenetv3_small__ep40__seed2/per_class_metrics_val.json,ensemble_runs/mel__mobilenetv3_small__ep40__seed0__PLUS__mel__mobilenetv3_small__ep40__seed1__PLUS__mel__mobilenetv3_small__ep40__seed2/per_class_metrics_test.json,"[[37, 0, 0, 0, 0, 0, 0, 0], [0, 27, 1, 0, 0, 0, 0, 0], [0, 0, 133, 0, 0, 0, 0, 0], [0, 0, 0, 76, 0, 0, 0, 0], [0, 0, 0, 0, 54, 0, 0, 0], [0, 0, 0, 0, 0, 91, 0, 0], [0, 0, 0, 0, 0, 1, 211, 0], [0, 0, 0, 0, 0, 0, 0, 102]]","[[37, 0, 0, 0, 0, 0, 0, 0], [0, 28, 0, 0, 0, 0, 0, 0], [0, 0, 133, 0, 0, 0, 0, 0], [0, 0, 0, 76, 0, 0, 0, 0], [0, 0, 0, 0, 54, 0, 0, 0], [0, 0, 0, 0, 0, 90, 1, 0], [0, 0, 0, 0, 0, 0, 212, 0], [0, 0, 1, 0, 1, 0, 0, 100]]"
